#date     expnum ccd id ccdnum
20210815  1025586  14  N4  35
20210815  1025780  57 S11  22
20210815  1025780  63 S17  16
20210815  1025860  59  S9  20
20210816  1026103  18 N13  44
20210816  1026103  24 N19  50
20210816  1026103 nan nan  43
20210816  1026173  57 S11  22
20210816  1026173  63 S17  16
20210816  1026254  59  S9  20
20210816  1026254  65 S15  14
20210817  1026542  48  S7  31
20210817  1026542 nan nan  30
# DECADE Addition
20210915  1033599  37 N27  58
20210915  1033599  43 N30  61
20210915  1033599 nan nan  36
20210915  1033599 nan nan  37
20210922  1036205  55 S13  24
20210922  1036205 nan nan  18
20210925  1037473  14  N4  35
20210925  1037473  51  S4  28
20210925  1037473 nan nan  52
20210925  1037531  66 S14  13
20210925  1037531  71 S20   8
20210925  1037537  71 S20   8
20210925  1037543  71 S20   8
20210925  1037549  71 S20   8
20210925  1037555  66 S14  13
20210925  1037555  71 S20   8
20210926  1037908  13  N5  36
20210926  1037908  14  N4  35
20210926  1037908  15  N3  34
20210926  1037908  21 N10  41
20210926  1037908  50  S5  29
20210926  1037908  51  S4  28
20210926  1037908  52  S3  27
20210926  1037908  57 S11  22
20210926  1037924  33 N21  52
20210926  1037924  38 N26  57
20210926  1037924  39 N25  56
20210926  1037924  44 N29  60
20210928  1038605  66 S14  13
20210928  1038605  71 S20   8
20210928  1038610  66 S14  13
20210928  1038610  71 S20   8
20210928  1038611  66 S14  13
20210928  1038611  71 S20   8
20210928  1038616  66 S14  13
20210928  1038616  71 S20   8
20210928  1038617  66 S14  13
20210928  1038617  71 S20   8
20210928  1038622  66 S14  13
20210928  1038622  71 S20   8
20210928  1038623  66 S14  13
20210928  1038623  71 S20   8
20210928  1038628  66 S14  13
20210928  1038628  71 S20   8
20210928  1038629  66 S14  13
20210928  1038629  71 S20   8
20211001  1039396  66 S14  13
20211001  1039396  71 S20   8
20211001  1039397  66 S14  13
20211001  1039397  71 S20   8
20211001  1039402  66 S14  13
20211001  1039402  71 S20   8
20211001  1039403  66 S14  13
20211001  1039403  71 S20   8
20211001  1039408  66 S14  13
20211001  1039408  71 S20   8
20211001  1039409  66 S14  13
20211001  1039409  71 S20   8
20211001  1039414  66 S14  13
20211001  1039414  71 S20   8
20211001  1039415  66 S14  13
20211001  1039415  71 S20   8
20211001  1039420  66 S14  13
20211001  1039420  71 S20   8
20211001  1039421  66 S14  13
20211001  1039421  71 S20   8
20211004  1040282  66 S14  13
20211004  1040282  71 S20   8
20211004  1040283  66 S14  13
20211004  1040283  71 S20   8
20211004  1040288  66 S14  13
20211004  1040288  71 S20   8
20211004  1040289  66 S14  13
20211004  1040289  71 S20   8
20211004  1040294  66 S14  13
20211004  1040294  71 S20   8
20211004  1040295  66 S14  13
20211004  1040295  71 S20   8
20211004  1040300  66 S14  13
20211004  1040300  71 S20   8
20211004  1040301  66 S14  13
20211004  1040301  71 S20   8
20211004  1040306  66 S14  13
20211004  1040306  71 S20   8
20211004  1040307  66 S14  13
20211004  1040307  71 S20   8
20211010  1041639  66 S14  13
20211010  1041639  71 S20   8
20211010  1041645  66 S14  13
20211010  1041645  71 S20   8
20211010  1041651  66 S14  13
20211010  1041651  71 S20   8
20211010  1041657  66 S14  13
20211010  1041657  71 S20   8
20211010  1041663  66 S14  13
20211010  1041663  71 S20   8
20211013  1042328  66 S14  13
20211013  1042328  71 S20   8
20211013  1042334  66 S14  13
20211013  1042334  71 S20   8
20211013  1042340  66 S14  13
20211013  1042340  71 S20   8
20211013  1042346  66 S14  13
20211013  1042346  71 S20   8
20211013  1042352  66 S14  13
20211013  1042352  71 S20   8
20211022  1045143  55 S13  24
20211022  1045143 nan nan  18
20211024  1045917  66 S14  13
20211024  1045917  71 S20   8
20211024  1045923  66 S14  13
20211024  1045923  71 S20   8
20211024  1045929  66 S14  13
20211024  1045929  71 S20   8
20211024  1045935  66 S14  13
20211024  1045935  71 S20   8
20211024  1045941  66 S14  13
20211024  1045941  71 S20   8
20211027  1046656  22  N9  40
20211027  1046656  28 N15  46
20211028  1046834  66 S14  13
20211028  1046834  71 S20   8
20211031  1047496  66 S14  13
20211031  1047496  71 S20   8
20211031  1047502  66 S14  13
20211031  1047502  71 S20   8
20211103  1048091  66 S14  13
20211103  1048091  71 S20   8
20211103  1048097  66 S14  13
20211103  1048097  71 S20   8
20211103  1048103  66 S14  13
20211103  1048103  71 S20   8
20211103  1048109  66 S14  13
20211103  1048109  71 S20   8
20211103  1048115  66 S14  13
20211103  1048115  71 S20   8
20211106  1048966  66 S14  13
20211106  1048966  71 S20   8
20211106  1048972  66 S14  13
20211106  1048972  71 S20   8
20211106  1048978  66 S14  13
20211106  1048978  71 S20   8
20211106  1048984  66 S14  13
20211106  1048984  71 S20   8
20211106  1048990  66 S14  13
20211106  1048990  71 S20   8
20211109  1049893  66 S14  13
20211109  1049893  71 S20   8
20211109  1049899  66 S14  13
20211109  1049899  71 S20   8
20211109  1049905  66 S14  13
20211109  1049905  71 S20   8
20211109  1049911  66 S14  13
20211109  1049911  71 S20   8
20211109  1049917  66 S14  13
20211109  1049917  71 S20   8
20211113  1050960  64 S16  15
20211113  1050960  69 S22  10
20211113  1050960 nan nan  20
20211113  1051027  31 N23  54
20211113  1051027  36 N28  59
20211125  1054771  19 N12  43
20211125  1054772  18 N13  44
20211125  1054772  24 N19  50
20211125  1054772 nan nan   1
20211125  1054772 nan nan   2
20211127  1055219  66 S14  13
20211127  1055219  71 S20   8
20211127  1055225  66 S14  13
20211127  1055225  71 S20   8
20211127  1055231  66 S14  13
20211127  1055231  71 S20   8
20211128  1055539  63 S17  16
20211128  1055539  64 S16  15
20211128  1055539  69 S22  10
20211128  1055539 nan nan  35
20211128  1055539 nan nan  41
20211128  1055539 nan nan  42
20211128  1055539 nan nan  47
20211128  1055539 nan nan  48
20211129  1055738  75 S26   5
20211129  1055738  80 S30   2
20211129  1055738  81 S29   1
20211129  1055738 nan nan   4
20211130  1055929  66 S14  13
20211130  1055929  71 S20   8
20211130  1055935  66 S14  13
20211130  1055935  71 S20   8
20211130  1055941  66 S14  13
20211130  1055941  71 S20   8
20211201  1056239  14  N4  35
20211201  1056239  15  N3  34
20211201  1056239  20 N11  42
20211201  1056239  21 N10  41
20211201  1056239  27 N16  47
20211201  1056239  56 S12  23
20211201  1056239  57 S11  22
20211201  1056239  62 S18  17
20211201  1056239  63 S17  16
20211201  1056239  68 S23  11
20211202  1056494  50  S5  29
20211202  1056494 nan nan  36
20211202  1056494 nan nan  27
20211202  1056494 nan nan  28
20211202  1056494 nan nan  34
20211202  1056494 nan nan  35
20211203  1056670  66 S14  13
20211203  1056670  71 S20   8
20211203  1056682  66 S14  13
20211203  1056682  71 S20   8
20211204  1056965  60  S8  19
20211204  1056965  66 S14  13
