#Nite           Exposure        Problem
20150917        475957          Ghosting
20160608        548254          Arcturus        
20160608        548256          Arcturus
20151028        488244          Clouds
20151028        488271          Clouds
20151127        497173          Wonky
20151127        497174          Wonky
20151127        497175          Wonky
20151127        497176          Wonky
