#date     expnum ccd id ccdnum
#select nite || ' ' || expnum || ' nan N15  46' as lightbulb from exposure 
# where expnum >= 694884 and expnum <= 698401 and obstype = 'object' order by expnum asc;
20171119 697981 nan N15  46
20171119 697982 nan N15  46
20171119 697984 nan N15  46
20171119 697985 nan N15  46
20171119 697986 nan N15  46
20171119 697987 nan N15  46
20171119 697988 nan N15  46
20171119 697989 nan N15  46
20171119 697990 nan N15  46
20171119 697991 nan N15  46
20171119 697992 nan N15  46
20171119 697993 nan N15  46
20171119 697994 nan N15  46
20171119 697998 nan N15  46
20171119 697999 nan N15  46
20171119 698009 nan N15  46
20171119 698033 nan N15  46
20171119 698056 nan N15  46
20171119 698083 nan N15  46
20171120 698222 nan N15  46
20171120 698223 nan N15  46
20171120 698230 nan N15  46
20171120 698231 nan N15  46
20171120 698232 nan N15  46
20171120 698233 nan N15  46
20171120 698234 nan N15  46
20171120 698235 nan N15  46
20171120 698236 nan N15  46
20171120 698237 nan N15  46
20171120 698238 nan N15  46
20171120 698239 nan N15  46
20171120 698240 nan N15  46
20171120 698241 nan N15  46
20171120 698242 nan N15  46
20171120 698243 nan N15  46
20171120 698244 nan N15  46
20171120 698245 nan N15  46
20171120 698246 nan N15  46
20171120 698247 nan N15  46
20171120 698248 nan N15  46
20171120 698249 nan N15  46
20171120 698250 nan N15  46
20171120 698251 nan N15  46
20171120 698252 nan N15  46
20171120 698253 nan N15  46
20171120 698254 nan N15  46
20171120 698255 nan N15  46
20171120 698256 nan N15  46
20171120 698257 nan N15  46
20171120 698258 nan N15  46
20171120 698259 nan N15  46
20171120 698260 nan N15  46
20171120 698261 nan N15  46
20171120 698262 nan N15  46
20171120 698263 nan N15  46
20171120 698264 nan N15  46
20171120 698265 nan N15  46
20171120 698266 nan N15  46
20171120 698267 nan N15  46
20171120 698268 nan N15  46
20171120 698269 nan N15  46
20171121 698398 nan N15  46
20171121 698399 nan N15  46
20171121 698400 nan N15  46
20171121 698401 nan N15  46
20171206 702394 nan N15  46
20171206 702395 nan N15  46
20171207 702717 nan N15  46
20171207 702718 nan N15  46
20171207 702721 nan N15  46
20171207 702733 nan N15  46
20171207 702734 nan N15  46
20171207 702735 nan N15  46
20171207 702736 nan N15  46
20171207 702816 nan N15  46
20171207 702817 nan N15  46
20171207 702833 nan N15  46
20171207 702866 nan N15  46
20171208 703262 nan N15  46
20171208 703263 nan N15  46
20171208 703268 nan N15  46

