#date     expnum ccd id ccdnum
20160802  558462  57 S11  22
20160802  558483  13  N5  36
20160802  558483  14  N4  35
20160802  558484  65 S15  14
20160802  558484  70 S21   9
20160802  558484  71 S20   8
20160802  558484  75 S26   5
20160802  558484  76 S25   4
20160802  558558  38 N26  57
20160802  558558  43 N30  61
20160802  558558  44 N29  60
20160803  559025  44 N29  60
20160803  559074  18 N13  44
20160803  559074  24 N19  50
20160803  559074  53  S2  26
20160803  559074  54  S1  25
20160803  559074  60  S8  19
20160803  559074  66 S14  13
20160803  559075  19 N12  43
20160803  559075  25 N18  49
20160803  559075  26 N17  48
20160803  559075  31 N23  54
20160803  559075  71 S20   8
20160803  559075  75 S26   5
20160803  559075  76 S25   4
20160810  562795  16  N2  33
20160810  562795  22  N9  40
20160810  562795  23  N8  39
20160810  562795  28 N15  46
20160810  562795  29 N14  45
20160811  563120  60  S8  19
20160811  563120  66 S14  13
20160811  563241  16  N2  33
20160811  563241  22  N9  40
20160811  563241  23  N8  39
20160812  563441  70 S21   9
20160812  563441  71 S20   8
20160812  563441  75 S26   5
20160812  563441  76 S25   4
20160812  563504  38 N26  57
20160812  563504  43 N30  61
20160812  563504  44 N29  60
20160812  563529  55 S13  24
20160812  563529  56 S12  23
20160812  563529  61 S19  18
20160812  563529  62 S18  17
20160812  563605  12  N6  37
20160812  563605  13  N5  36
20160812  563605  15  N3  34
20160812  563605  16  N2  33
20160812  563605  19 N12  43
20160812  563605  20 N11  42
20160812  563605  21 N10  41
20160812  563605  22  N9  40
20160812  563605  25 N18  49
20160812  563605  26 N17  48
20160812  563605  27 N16  47
20160812  563605  28 N15  46
20160812  563605  31 N23  54
20160812  563605  32 N22  53
20160812  563605  33 N21  52
20160812  563605  37 N27  58
20160812  563605  38 N26  57
20160812  563605  42 N31  62
20160812  563605  43 N30  61
20160812  563605  49  S6  30
20160812  563605  50  S5  29
20160812  563605  52  S3  27
20160812  563605  53  S2  26
20160812  563605  56 S12  23
20160812  563605  57 S11  22
20160812  563605  58 S10  21
20160812  563605  59  S9  20
20160812  563605  62 S18  17
20160812  563605  63 S17  16
20160812  563605  64 S16  15
20160812  563605  65 S15  14
20160812  563605  69 S22  10
20160812  563605  70 S21   9
20160812  563606  61 S19  18
20160812  563606  67 S24  12
20160812  563607  65 S15  14
20160812  563607  66 S14  13
20160812  563607  71 S20   8
20160813  563847  20 N11  42
20160813  563847  26 N17  48
20160813  563870  44 N29  60
20160817  565946  30 N24  55
20160817  565972  30 N24  55
20160829  569105  48  S7  31
20160829  569105  55 S13  24
20160829  569106  12  N6  37
20160829  569106  49  S6  30
20160829  569107  48  S7  31
20160829  569107  55 S13  24
20160829  569108  12  N6  37
20160829  569108  49  S6  30
20160915  575249  30 N24  55
20160915  575261  30 N24  55
20160915  575273  30 N24  55
20160915  575285  30 N24  55
20160915  575297  30 N24  55
20160915  575319  30 N24  55
20160915  575334  30 N24  55
20160915  575346  30 N24  55
20161012  583117  16  N2  33
20161012  583117  22  N9  40
20161012  583117  23  N8  39
20161012  583117  53  S2  26
20161012  583179  25 N18  49
20161012  583179  30 N24  55
20161012  583180  29 N14  45
20161012  583180  34 N20  51
20161030  588121  13  N5  36
20161030  588121  19 N12  43
20161030  588122  13  N5  36
20161030  588122  19 N12  43
20161030  588125  13  N5  36
20161030  588125  19 N12  43
20161031  588404  13  N5  36
20161031  588404  19 N12  43
20161031  588405  13  N5  36
20161031  588405  19 N12  43
20161031  588406  13  N5  36
20161031  588406  19 N12  43
20161031  588407  13  N5  36
20161031  588407  19 N12  43
20161031  588408  13  N5  36
20161031  588408  19 N12  43
20161031  588410  20 N11  42
20161031  588411  20 N11  42
20161031  588412  20 N11  42
20161031  588413  20 N11  42
20161031  588415  12  N6  37
20161031  588415  19 N12  43
20161031  588416  12  N6  37
20161031  588416  19 N12  43
20161031  588417  12  N6  37
20161031  588417  19 N12  43
20161031  588418  12  N6  37
20161031  588418  19 N12  43
20161031  588420  13  N5  36
20161031  588420  19 N12  43
20161031  588421  13  N5  36
20161031  588421  19 N12  43
20161031  588422  13  N5  36
20161031  588422  19 N12  43
20161031  588423  13  N5  36
20161031  588423  19 N12  43
20161031  588424  13  N5  36
20161031  588424  19 N12  43
20161031  588425  13  N5  36
20161031  588425  19 N12  43
20161031  588426  13  N5  36
20161031  588426  19 N12  43
20161031  588427  13  N5  36
20161031  588427  19 N12  43
20161031  588428  13  N5  36
20161031  588428  19 N12  43
20161031  588429  13  N5  36
20161031  588429  19 N12  43
20161031  588430  13  N5  36
20161031  588430  19 N12  43
20161031  588431  13  N5  36
20161031  588431  19 N12  43
20161113  592654  34 N20  51
20161114  592813  20 N11  42
20161114  592813  21 N10  41
20161114  592813  26 N17  48
20161114  592813  27 N16  47
20161114  592890  12  N6  37
20161114  592890  13  N5  36
20161114  592890  15  N3  34
20161114  592890  16  N2  33
20161114  592890  19 N12  43
20161114  592890  20 N11  42
20161114  592890  21 N10  41
20161114  592890  22  N9  40
20161114  592890  25 N18  49
20161114  592890  26 N17  48
20161114  592890  27 N16  47
20161114  592890  28 N15  46
20161114  592890  32 N22  53
20161114  592890  33 N21  52
20161114  592890  49  S6  30
20161114  592890  50  S5  29
20161114  592890  52  S3  27
20161114  592890  53  S2  26
20161114  592890  56 S12  23
20161114  592890  57 S11  22
20161114  592890  58 S10  21
20161114  592890  59  S9  20
20161114  592890  60  S8  19
20161114  592890  62 S18  17
20161114  592890  63 S17  16
20161114  592890  64 S16  15
20161114  592890  65 S15  14
20161114  592890  68 S23  11
20161114  592890  69 S22  10
20161114  592890  70 S21   9
20161114  592890  71 S20   8
20161114  592890  75 S26   5
20161114  592890  76 S25   4
20161114  592890  81 S29   1
20170104  606613  55 S13  24
20170104  606613  61 S19  18
20170104  606615  29 N14  45
20170104  606615  34 N20  51
20170104  606638  58 S10  21
20170104  606638  64 S16  15
20170105  606874  55 S13  24
20170105  606874  61 S19  18
20170105  606876  29 N14  45
20170105  606876  34 N20  51
20170108  607862  55 S13  24
20170108  607862  61 S19  18
20170108  607864  29 N14  45
20170108  607864  34 N20  51
20170108  607888  58 S10  21
20170108  607888  64 S16  15
20170110  608606  17  N1  32
20170110  608606  54  S1  25
20170118  610489  58 S10  21
20170118  610489  64 S16  15
20170119  610973  55 S13  24
20170119  610973  61 S19  18
20170120  611384  29 N14  45
20170120  611384  34 N20  51
20170128  614231  16  N2  33
20170128  614231  53  S2  26
20170128  614232  16  N2  33
20170128  614232  53  S2  26
20170128  614234  16  N2  33
20170128  614234  53  S2  26
20170129  614549  16  N2  33
20170129  614549  53  S2  26
20170129  614550  16  N2  33
20170129  614550  53  S2  26
20170129  614557  16  N2  33
20170129  614557  53  S2  26
20170129  614558  16  N2  33
20170129  614558  53  S2  26
20170129  614561  16  N2  33
20170129  614561  53  S2  26
20170129  614562  16  N2  33
20170129  614562  53  S2  26
20170129  614566  16  N2  33
20170129  614566  53  S2  26
20170204  616863  73 S28   7
20170204  616868  73 S28   7
20170205  617391  73 S28   7
20170206  617882  73 S28   7
20170210  619388  18 N13  44
20170210  619388  19 N12  43
20170210  619388  24 N19  50
20170210  619388  25 N18  49
20170210  619389  18 N13  44
20170210  619389  24 N19  50
20170210  619395  23  N8  39
20170210  619395  29 N14  45
20170213  620480  51  S4  28
20170213  620480  58 S10  21
