#date     expnum ccd id ccdnum
20121027  143254  56 S12  23
20121101  145561  67 S24  12
20121101  145561  73 S28   7
20121101  145563  63 S17  16
20121101  145563  64 S16  15
20121101  145563  69 S22  10
20121101  145567  67 S24  12
20121101  145567  73 S28   7
20121101  145569  63 S17  16
20121101  145569  64 S16  15
20121101  145569  69 S22  10
20121103  146333  25 N18  49
20121103  146333  30 N24  55
20121103  146334  25 N18  49
20121103  146334  30 N24  55
20121103  146335  25 N18  49
20121103  146336  25 N18  49
20121103  146339  25 N18  49
20121103  146340  25 N18  49
20121103  146340  30 N24  55
20121103  146341  25 N18  49
20121103  146342  25 N18  49
20121103  146344  25 N18  49
20121103  146345  25 N18  49
20121103  146346  25 N18  49
20121103  146346  30 N24  55
20121103  146347  25 N18  49
20121103  146348  25 N18  49
20121103  146350  25 N18  49
20121103  146351  25 N18  49
20121103  146364  25 N18  49
20121103  146364  30 N24  55
20121103  146365  25 N18  49
20121103  146366  25 N18  49
20121103  146368  25 N18  49
20121103  146369  25 N18  49
20121107  148661  18 N13  44
20121107  148661  24 N19  50
20121107  148661  25 N18  49
20121107  148661  30 N24  55
20121107  148672  11  N7  38
20121107  148672  12  N6  37
20121107  148672  18 N13  44
20121107  148672  24 N19  50
20121107  148675  18 N13  44
20121107  148675  19 N12  43
20121107  148675  24 N19  50
20121107  148675  25 N18  49
20121107  148681  17  N1  32
20121107  148681  23  N8  39
20121107  148684  29 N14  45
20121107  148684  34 N20  51
20121107  148687  28 N15  46
20121107  148690  15  N3  34
20121107  148690  16  N2  33
20121122  154550  73 S28   7
20121122  154550  79 S31   3
20121122  154551  73 S28   7
20121122  154551  79 S31   3
20121122  154552  74 S27   6
20121122  154553  74 S27   6
20121122  154558  12  N6  37
20121122  154558  13  N5  36
20121122  154558  15  N3  34
20121122  154558  16  N2  33
20121122  154558  19 N12  43
20121122  154558  20 N11  42
20121122  154558  21 N10  41
20121122  154558  22  N9  40
20121122  154558  26 N17  48
20121122  154558  27 N16  47
20121122  154558  49  S6  30
20121122  154558  50  S5  29
20121122  154558  52  S3  27
20121122  154558  53  S2  26
20121122  154558  56 S12  23
20121122  154558  57 S11  22
20121122  154558  58 S10  21
20121122  154558  59  S9  20
20121122  154558  62 S18  17
20121122  154558  63 S17  16
20121122  154558  64 S16  15
20121122  154558  65 S15  14
20121122  154558  68 S23  11
20121122  154558  69 S22  10
20121122  154558  70 S21   9
20121122  154558  74 S27   6
20121122  154558  79 S31   3
20121122  154558  80 S30   2
20121122  154559  12  N6  37
20121122  154559  13  N5  36
20121122  154559  15  N3  34
20121122  154559  16  N2  33
20121122  154559  19 N12  43
20121122  154559  20 N11  42
20121122  154559  21 N10  41
20121122  154559  22  N9  40
20121122  154559  25 N18  49
20121122  154559  26 N17  48
20121122  154559  27 N16  47
20121122  154559  28 N15  46
20121122  154559  31 N23  54
20121122  154559  32 N22  53
20121122  154559  49  S6  30
20121122  154559  50  S5  29
20121122  154559  52  S3  27
20121122  154559  53  S2  26
20121122  154559  56 S12  23
20121122  154559  57 S11  22
20121122  154559  58 S10  21
20121122  154559  59  S9  20
20121122  154559  62 S18  17
20121122  154559  63 S17  16
20121122  154559  64 S16  15
20121122  154559  65 S15  14
20121122  154559  68 S23  11
20121122  154559  69 S22  10
20121122  154559  70 S21   9
20121122  154559  74 S27   6
20121122  154559  75 S26   5
20121122  154559  79 S31   3
20121122  154559  80 S30   2
20121123  154969  11  N7  38
20121123  154969  18 N13  44
20121123  154970  11  N7  38
20121123  154970  18 N13  44
20121123  154971  11  N7  38
20121123  154971  18 N13  44
20121123  154972  11  N7  38
20121123  154972  18 N13  44
20121124  155459  64 S16  15
20121124  155460  58 S10  21
20121124  155460  64 S16  15
20121210  160199  55 S13  24
20121210  160199  56 S12  23
20121210  160199  61 S19  18
20121210  160199  62 S18  17
20121210  160199  67 S24  12
20121210  160212  55 S13  24
20121210  160212  56 S12  23
20121210  160212  61 S19  18
20121210  160212  62 S18  17
20121210  160212  67 S24  12
20121210  160228  55 S13  24
20121210  160228  56 S12  23
20121210  160228  61 S19  18
20121210  160228  62 S18  17
20121210  160228  67 S24  12
20130104  165635  32 N22  53
20130104  165635  37 N27  58
20130104  165635  38 N26  57
20130104  165635  57 S11  22
20130104  165635  58 S10  21
20130104  165635  63 S17  16
20130104  165635  64 S16  15
20130106  166480  32 N22  53
20130106  166480  37 N27  58
20130106  166480  38 N26  57
20130106  166480  57 S11  22
20130106  166480  58 S10  21
20130106  166480  63 S17  16
20130106  166480  64 S16  15
20130106  166482  32 N22  53
20130106  166482  37 N27  58
20130106  166482  38 N26  57
20130106  166482  57 S11  22
20130106  166482  58 S10  21
20130106  166482  63 S17  16
20130106  166482  64 S16  15
20130106  166484  32 N22  53
20130106  166484  37 N27  58
20130106  166484  38 N26  57
20130106  166484  57 S11  22
20130106  166484  58 S10  21
20130106  166484  63 S17  16
20130106  166484  64 S16  15
20130129  173397  38 N26  57
20130129  173397  39 N25  56
20130129  173397  44 N29  60
20130129  173398  38 N26  57
20130129  173398  39 N25  56
20130129  173398  44 N29  60
20130129  173418  38 N26  57
20130129  173418  39 N25  56
20130129  173418  44 N29  60
20130129  173419  38 N26  57
20130129  173419  39 N25  56
20130129  173419  44 N29  60
20130129  173420  39 N25  56
20130129  173420  44 N29  60
